category,datetime,headline,id,image,related,source,summary,url
company,1704706563,Shares of Boeing Co. tumble 9% at the opening bell as fallout from inflight blowout on 737 Max shakes manufacturer,124916112,,BA,Finnhub,NEW YORK — Shares of Boeing Co. tumble 9% at the opening bell as fallout from inflight blowout on 737 Max shakes manufacturer. Copyright 2024 The Associated Press. All rights reserved. This...,https://finnhub.io/api/news?id=9378a6617085a84e8c7e4ef09d02ebb64aa9f2bb1e2c7edd4a05a74b3400b85f
company,1704706373,"Dow opens lower as Boeing weighs; megacaps lift S&P 500, Nasdaq",124916105,,BA,Finnhub,"The Dow opened lower on Monday, hurtby a tumble in Boeing shares following the grounding of some itsjets, while megacap stocks lifted the S&P 500 and the Nasdaq. The Dow Jones...",https://finnhub.io/api/news?id=0b7530fe8d039a3c25955bde4105b25a7967111d5be3a88955f4caf2ea8b005c
company,1704706320,Why Is United Airlines (UAL) Stock In the Spotlight Today?,124922002,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=26dcdb492a715cfb65eb51ae286a9ff3aba9b764eaf009d50d0df3263d917fb2
company,1704705960,Boeing’s Latest Problem and Saudi Arabia’s Oil Price Cut,124931967,,BA,247WallSt,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=8ba8f6f589166389487b2f9ec362bc936fcdca79dea6baac19afdf400d8af879
company,1704705900,Barclays Keeps Their Hold Rating on Boeing (BA),124931968,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0f89032ddd911efe81d797a08d7457bf09e22815b1894dd74f8aa45df4c8ba29
company,1704705660,The Boeing 737 Max 9 is grounded - what does that mean for airline stocks?,124919653,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0ba726e87a496fc77650e543dd7b8e5947c1b0869b5e641e443c20b082262e70
company,1704705540,"Video: S&P 500 Movers: BA, AAL",124931970,,BA,Market News Video,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=dc6a18871ab0ea17b424bc38128ae6bf90473b3f92e17c32c8799ae03681a309
company,1704705373,News Highlights : Top Company News of the Day - Monday at 9 AM ET,124915615,,BA,Finnhub,Boston Scientific To Acquire Axonics For About $3.7 Bln Axonics had agreed to be bought for $71 a share. Boston Scientific said the deal gave Axonics an equity value of $3.7 billion and an...,https://finnhub.io/api/news?id=2d0d4b2d098351fdc9df3040aa7431efc1af0d0a1681a5e9f40e170101a2e190
company,1704705367,News Highlights : Top Global Markets News of the Day - Monday at 9 AM ET,124915618,,BA,Finnhub,"Dow futures down 100 points, pressured by Boeing, Fed trajectory U.S. stock futures indicate a cautious session on Wall Street after a plunge in Boeing shares and amid uncertainty over Federal...",https://finnhub.io/api/news?id=b602ca2fe3820d04b17525e1f70a5d652faecadef08075c8b135b09e1209e197
company,1704705300,The Boeing 737 Max 9 is grounded - what does that mean for airline stocks,124919654,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0bc996e59a543162c5b3791d008385187a2807d6d45a52ebbc334e825bdb671d
company,1704705120,"Video: Dow Movers: BA, INTC",124931972,,BA,Market News Video,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d257582eb48e6d066dca62f0aafa251b3d4dbbc13e34a54ac9ea8beb52311a75
company,1704705060,Boeing Stock Analysis: Pros And Cons For Investors,124931973,,BA,TalkMarkets,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=9250a8c3e43cd010f17ea674e147debbe9c3a0214315858e8e75d1ca428f6718
company,1704704700,Jefferies Remains a Buy on Boeing (BA),124931974,,BA,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a827fdbb458567d48682328e1d6886d9c2885ac1f6dc85ec97830ad7aed5c4c6
company,1704704340,ALK Stock Falls After Alaska Air Flight Blowout,124926350,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=a8b5024c4529935243f7a18c09df99a5fdf40fdf052b85a8cc99280ac3eb721f
company,1704703200,Unusually active option classes on open January 8th,124920379,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=803554a0d169d3c7c73aace26e1c2b4951589fcb98acefc6bdc009c6c9ff0abc
company,1704703140,NTSB finds 'door plug' that fell from Alaska Airlines flight,124931977,,BA,United Press International,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0bce7e30b8a4f937403ffa0a36f1a0c69e6e32bcd44e3b0b39f453ce361af65c
company,1704702840,"Biggest stock movers today: Boeing, American Eagle Outfitters, Harpoon Therapeutics, Ambrx, and more",124921532,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=4ed616046764b02ff3fa3bd53daa8e430ba98ee1fbd5c181a3da3a48fc777613
company,1704702480,JPMorgan says door plug incident has range of potential outcomes,124931979,,BA,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=34609ae6d2ca181b71de98a001d0373b60fb57db6eaa31bd00c76b3d1c50fa51
company,1704702120,Morning Brew: Apple Unveils Vision Pro Amid Mixed Market Signals,124928088,,BA,GuruFocus,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=7bca694784e2492b256a027a3c9bde1229c4f7c18c88dde348ba50817372e438
company,1704702060,Why Is Spirit AeroSystems (SPR) Stock Down 14% Today?,124923619,,BA,InvestorPlace,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=12909a251a08d807598638f2ebfda131b74ccb05b58cb6b4bd6a22fb3313e727
company,1704701700,Boeing’s quality issues limit upside for its stock: Morgan Stanley,124926353,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=510de86679db88bd1568f52d8c20d6e8cbbc572c24451ee9ccf7c449f76ff735
company,1704700740,"4 stocks to watch on Monday: Boeing, J&J and more",124927703,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d7a0641cd3d3a3bbebe87b5301796bc656ba86b650ac345c12ebc82cabed1d24
company,1704699600,Boeing likely won’t be affected in long term by 737 Max blowout: Citi,124926355,,BA,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d2632546f3d2d0f38469f7e189aafc0fbe30dcab5d9c8a8c016ef5c7b0adb2a9
company,1704699267,"US investigators retrieve 737 MAX jet panel, Boeing shares sink",124913214,,BA,Finnhub,U.S.officials have recovered a panel that blew off an AlaskaAirlines airliner triggering a partial grounding ofBoeing's 737 MAX 9 and sending shares in the planemaker tumblingon Monday. ...,https://finnhub.io/api/news?id=22321ef79659f1ad381d33c087e14aad3bc21046b9aa59db5172926e91a56dd4
company,1704698188,News Highlights : Top Global Markets News of the Day - Monday at 7 AM ET,124912862,,BA,Finnhub,"Dow futures tumble nearly 200 points, pressured by Boeing, Fed trajectory U.S. stock futures indicate a cautious session on Wall Street after a plunge in Boeing shares and amid uncertainty over...",https://finnhub.io/api/news?id=d3f01fb851737a6c5e8cd2295003fb5f1040049543a23e5e5eb2a1081cdfb796
company,1704697452,Turkish Airlines Grounds Boeing 737 MAX 9 Jets After Alaska Airlines Incident,124912761,,BA,Finnhub,By Mauro Orru Turkish Airlines said it grounded five Boeing 737 MAX 9 aircraft in its fleet for inspection following an Alaska Airlines emergency landing on Friday. A spokesman for Turk...,https://finnhub.io/api/news?id=39e27dd4dfbdcb846f994f523eebda142e72c7047f4eefd31a95d924ec158306
company,1704696716,"Wall Street Breakfast Podcast: Shares Of Boeing, Spirit AeroSystems Plunge",124912661,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1459395141/image_1459395141.jpg?io=getty-c-w1536,BA,SeekingAlpha,Shares of Boeing and Spirit AeroSystems plunge after mid-air blowout. Merck in talks to acquire Harpoon Therapeutics for around $700M - Bloomberg. Audacy files for Chapter 11.,https://finnhub.io/api/news?id=25150ee308661696b4e4979a553a7619d8cde9a8dad7573585c5ff2b863eb120
company,1704694567,Boeing reacts to Alaska Airlines incident,124912464,,BA,Finnhub,"Boeing reacted this weekend to the spectacular incident involving flight 1282, in which a cabin door on the 737 MAX operated by Alaska Airlines was ripped off in mid-air as the aircraft flew over...",https://finnhub.io/api/news?id=6ff66cabbdcc29c004eb6ce7d94ce644030a078934fd31c867843df7cf1aefda
company,1704693959,Futures under pressure as Boeing groundings drag airline stocks,124912421,,BA,Finnhub,"U.S. stock index futures slipped onMonday with Boeing tumbling after some of its jets were groundedfollowing an incident, while uncertainty around interest-ratecuts remained an overhang. ...",https://finnhub.io/api/news?id=969d4a6741cb0f9d5ba4bb1da8641d1ad406081471543686df9e77d6ed7ddf3a
company,1704692735,Indonesia temporarily grounds three Boeing 737 MAX 9 planes - transport ministry,124912293,,BA,Finnhub,"Indonesia temporarily grounded three Boeing 737 MAX 9 planes on Jan. 6, operated by Lion Air, despite different configurations from the plane that had to make an emergency landing in the U.S....",https://finnhub.io/api/news?id=2fdbe196d391ff8b735275b954dbfc8c3a5743f8ae093038047c42654515999b
company,1704691985,Boeing Shares Slump in Frankfurt After 737 MAX 9 Troubles,124912247,,BA,Finnhub,By Mauro Orru Boeing shares in Frankfurt plunged Monday after the Federal Aviation Administration ordered a temporary grounding and immediate inspections of dozens of Boeing 737 MAX jets...,https://finnhub.io/api/news?id=13f4eb6eaaf74c3c1955284a4a019cf3c9494024bb7cd8880f647f62a48b51f1
company,1704689896,Indonesia temporarily grounds three Boeing 737-9 MAX planes - transport ministry,124912138,,BA,Finnhub,"Indonesia temporarilygrounded three Boeing 737-9 MAX on Jan. 6, operated byLion Air, despite different configurations from the plane thathad to make an emergency landing last week, the...",https://finnhub.io/api/news?id=4f75b6e058b90dc10f7ffa457104de953e6bdd0782c4affa1e2241504f226214
company,1704688657,"Rising yields, downbeat energy stocks drag European shares lower",124911993,,BA,Finnhub,"European shares edged lower on Monday,extending their lacklustre start to the year as tepid energyshares dragged the index, while a rise in government bond yieldsweighed on risk sentiment. ...",https://finnhub.io/api/news?id=9909d3a3a5cb524fc7c7e1052cbce66f6486c01f87e5cb1ccdd9ee947703a9b2
company,1704686512,Icelandair says it is not affected by FAA's MAX 9 groundings,124911902,,BA,Finnhub,"Icelandair said on Mondayit is not affected by the U.S. Federal Aviation Administration'stemporary grounding of some Boeing 737 MAX 9 planes,after a jet operated by Alaska Airlines suffered a...",https://finnhub.io/api/news?id=89d1e462dc1f8f0fe1e909e81103ecb8e6f3cf24619adf6498b1acc079d2a2a5
company,1704680892,India regulator says checks of Boeing 737 Max 8 jets satisfactory,124911380,,BA,Finnhub,"India's aviation regulatorsaid on Monday that checks by domestic airlines of Boeing737 Max 8 aircraft had been performed satisfactorily, after acabin panel blew out on a new Alaska Airlines 737 Max...",https://finnhub.io/api/news?id=b87c2c18454c77085447a2dbe0d85543657b89397b4411bfcc6e42d7cf6c1800
company,1704680879,Boeing shares slide in Frankfurt after FAA grounds some MAX 9s,124911381,,BA,Finnhub,Boeing shares listed in Frankfurt fell as much as 8% on Monday after the U.S. Federal Aviation Administration ordered the temporary grounding of some Boeing 737 MAX 9 jets fitted with a panel that...,https://finnhub.io/api/news?id=7bec138c31058479c12bac0eb5ba09450f76a7c40c5fc376e4bfaf23c7a479c2
company,1704680861,India's Vistara confident of receiving Boeing 787 order by April,124911382,,BA,Finnhub,"Indian full-service aircarrier Vistara said on Monday it was confident of receiving itslast 787 wide-body jet from Boeing by March or April,despite a recent incident on a narrow-body 737 MAX 9 that...",https://finnhub.io/api/news?id=d39033fd173700d9eade1d0fd9f7276a0f7d3ad76cb60d2b813cf977cb5ebb74
company,1704680643,Moon lander from US company launches to space aboard Vulcan rocket,124911357,,BA,Finnhub,"A robotic lander built bya private company was bound for the moon on Monday in an attemptto make the first U.S. lunar soft landing in half a century,after launching to space aboard a new Vulcan...",https://finnhub.io/api/news?id=ea6d820bccf5e2c53c6125e3ff32f52421b343af533a4287ca7b899eff38e1dc
company,1704679505,India's Vistara confident of receiving Boeing order,124911268,,BA,Finnhub,"Indian full-service carrierVistara said on Monday it was confident of receiving its last787 wide-body jet from Boeing by March or April, despitea recent 737 MAX 9 mid-air blowout leading to...",https://finnhub.io/api/news?id=4a1bcbcaf94d68a86b3dcf38441efe2ca3f0fc1197d4070f63522af935c28f3a
company,1704676864,Bracing for fallout from the Boeing 737 Max disaster,124911076,,BA,Finnhub,"As Alaska Airlines Flight 1282 landed safely at Portland International Airport on Friday night, the relief was palpable.The plane had been flying into the landing strip with a massive hole in the...",https://finnhub.io/api/news?id=b5b3b81e7f5dafcfaa5c2d9ef64ce970302d1e5e192013907f419be04d187679
company,1704676080,"Alaska Airlines Accident Could Have Been Much Worse, Investigator Says",124909898,https://s.yimg.com/ny/api/res/1.2/RThxNIV8GioAJrmUaOj4YA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/wsj.com/0747722b30e09d95bfd2926c3643f871,BA,Yahoo,"PORTLAND, Ore.—A federal probe into Friday’s Alaska Airlines flight has started with a focus on the door plug—still missing—that violently blew off the plane in midair, leaving a gaping hole in its side.  Jennifer Homendy, chair of the National Transportation Safety Board, examined the stricken  Boeing  737 MAX 9 jet after she arrived in Portland, Ore., on Saturday afternoon.  At this point, the probe is zeroed in on the Alaska Airlines accident and not on a broader set of aircraft, such as separate versions of the 737 MAX or other planes that have similar door plugs.",https://finnhub.io/api/news?id=23b9b783a1ed422f65bdfb068a7821002d67df56953ac04b0a08df234e4a0a12
company,1704674402,Vulcan rocket set for debut launch with first US moon lander in decades,124910901,,BA,Finnhub,"United LaunchAlliance, a joint venture of Boeing and Lockheed Martin, was poised for a debut launch of its powerful Vulcanrocket from Florida on Monday in a mission that will feature thefirst U.S....",https://finnhub.io/api/news?id=ef673eb8d854a43aa4586f15b3668cbadfc8a17005885cca8233f8e61cc6a6c1
company,1704673498,Alaska Airlines jet had three pressurization warnings before emergency landing,124910825,,BA,Finnhub,Alaska Airlinespilots reported pressurization warning lights on three earlierflights of a two-month-old Boeing 737 MAX 9 jet that madean emergency landing on Friday after a door plug tore off. ...,https://finnhub.io/api/news?id=23d6dba51863f4197af1c8b43da8755f20e7a90d9b6f5f38f59deda7192abb5d
company,1704672851,No data captured on Alaska Airlines 737 cockpit voice recorder -NTSB chair,124910783,,BA,Finnhub,The cockpit voice recorderfrom the Boeing 737 MAX 9 jet that suffered a plug door blowoutduring an Alaska Airlines flight and carried out an emergencylanding on Friday was overwritten by the time...,https://finnhub.io/api/news?id=cea524f6a0d326567bd3a04b6b57c698b1e85e10ca8e77a4448cb48b896fedb8
company,1704672206,PRESS DIGEST- Financial Times - Jan. 8,124909362,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"Vietnamese electric vehicle (EV) maker VinFast signed an agreement to set up its first manufacturing facilities in the Indian state of Tamil Nadu in an investment of up to $2 billion.  - Boeing's most recent production error, a hazardous mid-air breach in the fuselage of a 737 Max, whether the manufacturer can continue to produce quality aircraft at the speed at which it is building them.  - Strikes planned by rail union RMT members working for London Underground from Monday to Thursday have been called off after the union made progress in talks with operator Transport for London (TfL).",https://finnhub.io/api/news?id=878d6b078a7df4c7bb7fb9582f17d2f429ff3dd16b76145f617196e62ef24322
company,1704844466,Boeing CEO holds all-employee safety meeting following 737 MAX incident: ‘Acknowledging our mistake’,124959713,,BA,Yahoo,Boeing CEO Dave Calhoun held a meeting with his staff on Tuesday to discuss safety and to lay out a plan after a door plug blew off an Alaska Airlines 737 MAX 9 on Friday.,https://finnhub.io/api/news?id=d2cdb0adc312feae851f84f0fd5feb37a0a4ed6da7f12104aeeb9a8d2f609b32
company,1704842198,Investigation into why a panel blew off a Boeing Max 9 jet focuses on missing bolts,124959714,https://s.yimg.com/ny/api/res/1.2/ypc0Cb5kk72mReGjwwjzOQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap_finance_articles_694/573049861ba29154f3f6c63359e95080,BA,Yahoo,"The extended grounding of some Boeing 737 Max jetliners is adding to pressure on Boeing and the subcontractor that made the fuselage and installed a panel that blew out leaving a gaping hole in an Alaska Airlines plane last week.  Adding to Boeing's problems, Alaska Airlines and United Airlines — the two U.S. carriers that fly the Max 9 — reported finding loose bolts and other hardware in other panels, suggesting quality issues with the door plugs are not limited to one plane.  The plugs are installed in Max 9 fuselages by subcontractor Spirit AeroSystems, which was spun off by Boeing in 2005.",https://finnhub.io/api/news?id=6c69decf6c8f383e09156f9fb0bbd2e2680f33ace60fbd4a62f1bc1ab2879af8
company,1704841980,Boeing CEO Says Firm Must Acknowledge Error as More Loose Parts Were Found on MAX 9 Jets,124959715,,BA,Yahoo,"Boeing  shares slipped Tuesday after  Alaska Air Group  and  United Airlines Holdings  said they had discovered loose parts on 737 MAX 9 jets that they inspected.  It’s a mistake the company needs to own up to, according to CEO Dave Calhoun.  On Friday, part of the body of Alaska Air Flight 1282 flew off the plane 10 minutes after takeoff, creating an exit-door-sized hole in the side of the aircraft.",https://finnhub.io/api/news?id=784284367ddc8358e07abab2708ffc6cc49e696bcd2d1f5435d18c201e0e6a15
company,1704840933,Boeing checks internal and SpiritAero quality control -sources,124959716,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"Boeing executives told staff on Tuesday that findings of loose bolts in airplanes were being treated as a ""quality control issue"" and checks are under way at Boeing and supplier Spirit Aerosystems, sources familiar with the matter said.  They also told staff in a series of meetings following the Alaska Airlines blowout that Boeing had told its own plants and those of its suppliers to ensure that any such problems are addressed and then check wider systems and processes, the sources said.  Boeing had no immediate comment.",https://finnhub.io/api/news?id=0847109c2d57644303fbd6b0934118b6222eba514401c4a1eea475bf1f8842f5
company,1704836450,"US STOCKS-Dow, S&P 500 retreat as yields edge up ahead of data, earnings",124955234,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"The S&P 500 and Dow lost ground and closed lower on Tuesday, pressured by a modest rise in Treasury yields as investors assessed the timing and size of any Federal Reserve interest rate cuts in 2024 ahead of inflation data this week.  Investors are bracing this week for more Treasury supply and the consumer price index (CPI) and producer price index (PPI).",https://finnhub.io/api/news?id=1fdafebf532e2a1738eaa2014253ce2278c8b70fc00599c258addfd5bbd10440
company,1704836100,"These Stocks Moved the Most Today: Juniper Networks, HPE, JetBlue, Illumina, Nvidia, Extreme Networks, Unity, and More",124954605,https://s.yimg.com/ny/api/res/1.2/mf91Lp3hbGkHfSTYEfxwbA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02MDA-/https://media.zenfs.com/en/Barrons.com/1a29209930f937acac01e710763b18aa,BA,Yahoo,Juniper Networks stock surges following a report that says Hewlett Packard Enterprise is in advanced talks to buy the networking-equipment company.,https://finnhub.io/api/news?id=2d5aeee592fe7ca0cee49f000699d15bdc582afcee51ddc74a8907a580fd3ba8
company,1704835897,Faulty door-plugs open old wounds at Boeing,124959719,https://media.zenfs.com/en/the_economist_group_401/c314fd13888bfcdcfa3d597826d40ee4,BA,Yahoo,The American planemaker’s image takes another hit,https://finnhub.io/api/news?id=b5df7702c30d15f8a7192b07f654d9da8fc0cde7b1c746d455d2eee9f5d10d0d
company,1704835554,"Dow Jones Falls, Nasdaq Rebounds; JPMorgan Eyes Potential Buy Point",124957325,,BA,Yahoo,JPM stock has done well since clearing a trendline entry within its recent base near 148-149 and has gained as much as 17%.,https://finnhub.io/api/news?id=3c77c6ee3cba3d188cfd429fbbc5ec0f35ffd5aeb8dd1ea0e61b2002c9e23266
company,1704835049,Boeing must change leadership: Former employee,124959721,https://s.yimg.com/ny/api/res/1.2/LysHi5J89ILm8DBFT_jbwQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/3177a970-af34-11ee-b7ff-2b2586265365,BA,Yahoo,"Boeing (BA) shares continue to trend lower this week into Tuesday following a mid-air incident aboard the aerospace manufacturer's signature 737 Max 9 jet during an Alaska Airlines (ALK) flight. Alaska Airlines and United Airlines (UAL) have reportedly found loose bolts on 737 Max 9 plug doors upon close inspections. The Federal Aviation Administration (FAA) has since grounded Boeing's 737 Max 9 models. Foundation for Aviation Society Executive Director Ed Pierson joins Yahoo Finance Live to comment on Boeing's corporate culture and factory mismanagement that may be creating allowances for these incidences. Boeing executives ""need to get out of their corporate headquarters and they need to spend time with their troops on the factory floor and they need to understand what they're dealing with,"" Pierson, a former Boeing Senior Manager and a whistleblower on similar issues in 2019, adding: ""If it was up to me, I would absolutely advocate the change of leadership."" For more expert insight and the latest market action, click here to watch this full episode of Yahoo Finance Live. Editor's note: This article was written by Luke Carberry Mogan.",https://finnhub.io/api/news?id=3a3ead9fb8c8954c1a5a907874f81b6979a92597038cbb82c75e2c422f7a2118
company,1704834090,"US STOCKS-Dow, S&P 500 retreat as yields move higher ahead of data, earnings",124955237,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"The S&P 500 and Dow lost ground and closed lower on Tuesday, pressured by a modest rise in Treasury yields as investors assess the timing and size of any Federal Reserve interest rate cuts in 2024 ahead of inflation data this week.  Investors are bracing this week for more Treasury supply and inflation data through the consumer price index (CPI) and producer price index (PPI).",https://finnhub.io/api/news?id=a0986a7ae7beb9aa059017dc8416a7034868a4a7d22a79c272d65b8e0cddf2c7
company,1704832932,"All 737-Max 9 jets to remain grounded until Boeing sends new instructions, FAA says",124953222,https://s.yimg.com/ny/api/res/1.2/Jr42jsyF0.p7NEnEOBnh_g--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02ODk-/https://s.yimg.com/os/creatr-uploaded-images/2024-01/e54ee8a0-ae4e-11ee-b8fe-8d4e40cef2c6,BA,Yahoo,Boeing’s (BA) efforts to get its grounded 737–9 Max back in service hit a snag after the Federal Aviation Administration (FAA) deemed its remediation efforts lacking.,https://finnhub.io/api/news?id=c215da7582be8068d0c4562a1d21f0dc223cb62a5dec65e658e803b06d3af9eb
company,1704832320,Alaska Airlines Blowout Reveals Cockpit Door Vulnerability on Boeing Jet,124959727,,BA,Yahoo,The door was designed to open during a decompression incident but the plane’s manual didn’t say so. Many experts didn’t know either.,https://finnhub.io/api/news?id=70eb82ece524593da215eee7adf3376061f7e9090e5f9cf5861851dd2f806fb1
company,1704831795,Boeing hits 2023 jet delivery goal but lags Airbus,124957798,,BA,Finnhub,"Boeing met jetlinerdelivery goals and recorded a 70% boost to net orders in 2023,reflecting strong air travel and aircraft demand, while Europeanrival Airbus remained the largest planemaker for...",https://finnhub.io/api/news?id=44d7d7042c716ea8d3f9279f37bdc79e123c9b5e16724e756c57fe1f830585c7
company,1704831094,Analysts on Wall Street Lower Ratings for These 10 Stocks,124952700,https://s.yimg.com/ny/api/res/1.2/ZxPxwmftfSJzeP73vbNqqA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/insidermonkey.com/a46da9068c58072daab2f794893d76d8,BA,Yahoo,"In this article, we will discuss the 10 stocks recently downgraded by analysts. If you want to see more such stocks on the list, you can directly visit Analysts on Wall Street Lower Ratings for These 5 Stocks. Equity markets experienced a decline on January 9 following a brief resurgence led by the technology sector, while […]",https://finnhub.io/api/news?id=b18653c686c80f0135a144b31d1013acffadf8f28573bcd988be5c88cbe712ce
company,1704830880,Investigation into why panel blew off Boeing 737 Max 9 jet targets missing bolts,125011374,https://images.mktw.net/im-69496887/social,BA,MarketWatch,The extended grounding of some Boeing 737 Max jetliners is adding to pressure on Boeing as well as the subcontractor that made the fuselage and installed a...,https://finnhub.io/api/news?id=fb1aa6f56d56d60baa07bb3e0d016babe2b78ee5afea018a612f421e9cf9db04
company,1704830589,What to know about the blowout on a Boeing 737 Max 9 jet and why most of the planes are grounded,124959729,https://s.yimg.com/ny/api/res/1.2/P.dLKVUtQxMZZo2G4Jng5A--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap_finance_articles_694/25550712bb76206b5ec92bab3312133e,BA,Yahoo,"An emergency landing by an Alaska Airlines jetliner last Friday prompted U.S. authorities to ground most of Boeing’s 737 Max 9 aircraft, another black mark in the troubled history of the company's Max jets.  U.S. aviation authorities have begun an investigation focused on a paneled-over exit door — called a door plug — that blew off the passenger jet shortly after takeoff.  Airlines have the option to install a door plug in place of an actual emergency exit door.",https://finnhub.io/api/news?id=83b45b8463f555415bb742c86eff34f868fb1be6b0d4e2ff4b902540b44deeaa
company,1704830449,"US STOCKS-S&P 500, Dow dip as yields move higher ahead of data",124952149,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png,BA,Yahoo,"The S&P 500 and Dow Industrials slipped on Tuesday, pressured by  a modest rise in Treasury yields as investors assess the timing and size of the Federal Reserve's interest rate cuts in 2024 ahead of inflation data this week.  Investors are bracing this week for more Treasury supply and inflation data through the consumer price index (CPI) and producer price index (PPI).",https://finnhub.io/api/news?id=84833dcc7a3279dd0dd26f9825ddc95af350340e702696cd6884289c22f2bc6a
company,1704828414,"What happened after the Alaska Airlines flight took off, in 5 charts",124953224,"https://media.cnn.com/api/v1/images/stellar/prod/20240109-alaska-airlines-hp.png?c=16x9&q=w_800,c_fill",BA,Yahoo,Two US airlines are scrambling to deal with cancellations and newly mandated inspections in the wake of the mid-flight blowout aboard an Alaska Airlines flight.,https://finnhub.io/api/news?id=e6ea3b3cf1a0c06618e5ffab038f499da5e3cc65ca3452ba29a8e5dae24a85c8
company,1704826275,Industrials Down as Boeing Issues Weigh -- Industrials Roundup,124956739,,BA,Finnhub,Shares of industrial and transportation companies fell as investors weighed the latest Boeing debacle. Boeing shares continued their decline after Alaska Air and United Airlines said they had...,https://finnhub.io/api/news?id=1cf8dadcde2604f6f987f6c696d4f24ba3fd9a0feff3ee8bed1820d8d2c1ce99
company,1704823020,"Boeing vows to own up to mistakes, approach 737 Max blowout with ‘100% and complete transparency’",125018585,https://images.mktw.net/im-69496887/social,BA,MarketWatch,"Investigators are still looking into the cause of the incident aboard the flight, which took place on Friday.",https://finnhub.io/api/news?id=5a76db848c6631b496280277f0698b2e7b1cee8d512edfa3c9140aca30360869
company,1704818956,Boeing CEO says regulators will ensure blowout can never happen again -sources,124954584,,BA,Finnhub,"Boeing CEO DaveCalhoun told a staff meeting on Tuesday that the planemakerwould need to work to earn confidence of airlines and ensurethey understand every Boeing plane in the sky is safe,...",https://finnhub.io/api/news?id=dbf06138a2d0035810909d4a5a1f744359cc807f37ac6933897ba5fbcf6305b7
